policy_id,customer_age,annual_income,claim_history,fraudulent_claim,premium_amount,claim_amount,risk_score,vehicle_age,policy_type_Auto,policy_type_Health,policy_type_Life,policy_type_Property,gender_Female,gender_Male,gender_Other,z_score_claim,anomaly_isoforest,anomaly_autoencoder,fraud_score,final_fraud_flag
POL000634,50.0,0.33138008333333335,0,0,0.38784000591247686,0.10316613807996725,1,14.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.112941763418353,0,0,0.0,0
POL000635,74.0,0.67808875,1,0,0.6103061862368624,0.050096112029737565,1,10.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3611641961334338,0,0,0.0,0
POL000636,46.0,0.03408266666666665,0,0,0.2641968731619741,0.07414670863931844,1,5.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2486732470423432,0,1,0.3,0
POL000637,31.0,0.7783044166666666,2,0,0.21792250344124625,0.09511339176661884,2,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1506065702538508,0,0,0.0,0
POL000638,45.0,0.40330333333333335,1,0,0.0006774713075504146,0.4813548947992646,1,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6559462550179899,0,0,0.0,0
POL000639,22.0,0.3549998333333333,0,0,0.12455309989314431,0.5509114830402436,1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.981280663714069,0,0,0.0,0
POL000640,64.0,0.33373758333333337,1,0,0.2319138256496796,0.20588245693226426,1,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6325105964744516,0,0,0.0,0
POL000641,66.0,0.28411183333333334,0,0,0.05474276106510806,0.020047009055705688,1,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5017117329682659,0,0,0.0,0
POL000642,50.0,0.5933576666666667,1,0,0.418598742982783,0.17991669112190412,1,9.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7539592942884933,0,0,0.0,0
POL000643,63.0,0.15239150000000007,0,0,0.6854346748291695,0.41327308505669086,1,14.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3375097722103126,0,0,0.0,0
POL000644,79.0,0.4469612500000001,4,0,0.040024696908575255,0.5518653355160369,0,10.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9857420819498282,0,0,0.0,0
POL000645,69.0,0.29496216666666664,3,0,0.2712102409026381,0.26316231952722224,2,13.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3645976539511362,0,0,0.0,0
POL000646,50.0,0.21622216666666672,0,0,0.27689638076351014,0.19665035924645652,1,10.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6756915390363698,0,0,0.0,0
POL000647,29.0,0.9137448333333333,4,0,0.04807582751580511,0.3822992008931956,0,2.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19263679117161872,1,1,1.0,1
POL000648,33.0,0.46230225,1,1,0.47107351487511434,0.3363166758791215,0,3.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.022435540064331856,0,0,0.0,0
POL000649,43.0,0.5027636666666667,1,1,0.8640284291595968,0.39103630100095577,0,2.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23350250021745098,0,0,0.0,0
POL000650,43.0,0.6120368333333334,3,0,0.661773989412971,0.24228835023200063,2,2.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.46223068382709176,0,0,0.0,0
POL000651,65.0,0.07888541666666671,2,1,0.9410076461875303,0.4049594828768158,0,8.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2986248740615761,0,0,0.0,0
POL000652,38.0,0.7400608333333334,1,1,0.4345131598801492,0.4746500347480442,0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6245858657965324,0,0,0.0,0
POL000653,56.0,0.37285854166666665,0,0,0.513920495662644,0.3894083089664882,1,12.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22588795443121307,0,0,0.0,0
POL000654,53.0,0.2148403333333333,2,1,0.3985517511093592,0.556997203263684,0,6.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.009745173553502,0,0,0.0,0
POL000655,50.0,0.2793684166666667,4,0,0.5596528883373315,0.07201861190893459,0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2586269136745944,0,0,0.0,0
POL000656,79.0,0.49619233333333335,0,0,0.5666893516907527,0.16438476711738945,1,12.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8266061770598974,0,0,0.0,0
POL000658,54.0,0.34024691666666673,1,0,0.15406467387455078,0.21240621072675464,1,5.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6019972887219744,0,0,0.0,0
POL000659,40.0,0.37250058333333347,2,0,0.4113667367746822,0.2481961070404762,2,2.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.43459855556129934,0,0,0.0,0
POL000660,75.0,0.17124516666666667,4,1,0.38791237216578334,0.8210630897984533,0,6.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.244850592395505,0,0,0.0,0
POL000661,92.0,0.06307658333333338,2,0,0.22720386035468704,0.24983470616590195,2,11.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4269343976282882,0,0,0.0,0
POL000662,71.0,0.5263565833333333,1,0,0.28880755811626024,0.49748985156751185,1,6.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7314136802078002,0,0,0.0,0
POL000663,22.0,0.5195220833333333,1,0,0.29896038948441356,0.040572515770190686,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.405708553988158,0,0,0.0,0
POL000664,53.0,0.705103,0,0,0.3030868056304024,0.4044558424839135,1,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29626921583330473,0,0,0.0,0
POL000665,51.0,0.21041308333333336,2,0,0.542562134896855,0.036814855584456595,2,10.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4232841163543173,0,0,0.0,0
POL000666,69.0,0.5193365000000001,2,0,0.42939825150814354,0.4623693805498165,2,14.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5671460247545935,0,0,0.0,0
POL000667,48.0,0.31589441666666673,1,0,0.44436112915990483,0.32317527589239997,1,3.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.08390131494257547,0,0,0.0,0
POL000668,27.0,0.6230155833333333,0,0,0.5322722695596744,0.32531437256896273,1,1.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.07389619867663302,0,0,0.0,0
POL000669,50.0,0.5879089166666668,0,1,0.7806440288602776,0.4354540836710905,0,13.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.44125612106088546,0,0,0.0,0
POL000670,36.0,0.41900191666666664,1,0,0.3214770722153619,0.5287037702708383,1,5.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8774093657531041,0,0,0.0,0
POL000671,75.0,0.3042645833333334,0,0,0.5922207817403005,0.29793275654329826,1,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.20196719934144716,0,0,0.0,0
POL000672,49.0,0.5751941666666668,1,0,0.4886508158910133,0.152379897284074,1,3.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8827561022857312,0,0,0.0,0
POL000673,18.0,0.5097717500000001,3,0,0.6094824427151819,0.4823401756927117,2,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6605546722071515,0,0,0.0,0
POL000674,73.0,0.23240824999999998,1,0,0.3137154066213582,0.5549260705402976,1,14.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000579425242921,0,0,0.0,0
POL000675,95.0,0.09837525000000003,3,0,0.5303460954557073,0.141758270682747,2,9.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9324362360749475,0,0,0.0,0
POL000676,62.0,0.314889,4,0,0.18398581005552184,0.3542261596791472,0,12.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06133181353195448,0,0,0.0,0
POL000677,21.0,0.6907112500000001,0,0,0.6009555424851496,0.3444550646305765,1,1.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.015629838919187112,0,0,0.0,0
POL000678,33.0,0.6138515,1,0,0.20525532969757065,0.3567757900613128,1,5.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07325710362671393,0,0,0.0,0
POL000679,41.0,0.14326508333333332,3,0,0.23568302965168736,0.33020856290810285,2,5.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.051004786658063836,0,0,0.0,0
POL000680,88.0,0.13171716666666666,0,0,0.4969390614558858,0.058571177705309084,1,12.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3215240908615928,0,0,0.0,0
POL000681,72.0,0.37285854166666665,0,0,0.517789780653267,0.24138281894835012,1,8.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.46646609117199483,0,0,0.0,0
POL000682,19.0,0.1384091666666667,2,0,0.036138475135263304,0.5769247843323052,2,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1029516974451317,1,0,0.7,1
POL000683,66.0,0.48110316666666675,1,1,0.4575317872616918,0.6851725046916733,0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6092546801878331,0,0,0.0,0
POL000684,45.0,0.24665183333333335,0,0,0.1727089921998417,0.39190568960430433,1,6.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23756885876594125,0,0,0.0,0
POL000685,49.0,0.7118843333333333,2,0,0.6924680587675565,0.5234139747244807,2,6.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8526676044085838,0,0,0.0,0
POL000686,44.0,0.21449483333333336,2,0,0.5695378105974989,0.11738788992353859,2,5.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.046422899516906,0,0,0.0,0
POL000687,37.0,0.6132003333333333,3,0,0.49512528600067135,0.46963170215917144,2,3.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.601113807912024,0,0,0.0,0
POL000688,41.0,0.37285854166666665,1,0,0.6672276334387519,0.14145577216282904,1,3.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9338511010014442,0,0,0.0,0
POL000689,29.0,0.42754058333333333,2,1,0.8812993283795811,0.5391776833091924,0,1.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9263986044613297,0,0,0.0,0
POL000690,67.0,0.0,0,1,0.49146540123238186,0.33055348979185345,0,8.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04939147314447375,0,1,0.3,0
POL000691,52.0,0.0,1,1,0.7032136775298163,0.42367981985230996,0,12.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38618480065564104,0,1,0.3,0
POL000692,77.0,0.3290487500000001,0,0,0.20890751592827422,0.11521225771145333,1,13.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0565989020661786,0,0,0.0,0
POL000693,50.0,0.42643875,0,0,0.0009099671426415906,0.04115826290421364,1,8.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.402968860994123,0,0,0.0,0
POL000694,50.0,0.14058375000000006,1,0,0.4950559991623991,0.32390127234020316,1,14.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.08050563911898267,0,0,0.0,0
POL000695,78.0,0.14818883333333338,1,0,0.10785805128457798,0.08640143439298172,1,10.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1913546801369612,0,0,0.0,0
POL000696,68.0,0.37285854166666665,0,0,0.19871157274964046,0.10782186530015907,1,6.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0911657059587234,0,0,0.0,0
POL000697,60.0,0.49226133333333333,1,0,0.5695793827004623,0.41170284273966223,1,10.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3301653370009516,0,0,0.0,0
POL000698,54.0,0.3463039166666667,0,0,0.5386851513686459,0.35823131865390506,1,14.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08006499265615664,0,0,0.0,0
POL000699,29.0,0.537542,1,0,0.3286474901227763,0.5542468238637546,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9968809276438853,0,0,0.0,0
POL000700,20.0,0.13037450000000006,0,0,0.0719844058422662,0.18924503833677667,1,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7103281674317807,0,0,0.0,0
POL000701,18.0,0.30084691666666674,0,0,0.20638085589261462,0.12542649344894274,1,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0088242422104394,0,0,0.0,0
POL000702,50.0,0.7183078333333334,0,0,0.3291709906786107,0.3837720151154974,1,12.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19952552962543277,0,0,0.0,0
POL000703,57.0,0.38923375000000004,3,0,0.5319381530284508,0.5688948236217558,2,11.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0653934648508505,0,0,0.0,0
POL000704,27.0,0.4013150833333333,0,0,0.6819687932080423,0.323913450852044,1,1.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.08044867702453938,0,0,0.0,0
POL000705,60.0,0.8554055,2,0,0.4331382010673252,0.17191894453944992,2,13.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7913668529555371,1,0,0.7,1
POL000706,61.0,0.08347041666666666,1,0,0.036665055106132036,0.532879428411368,1,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.896940014199514,0,0,0.0,0
POL000707,46.0,0.540923,0,0,0.15290681382164642,0.3572299306964104,1,4.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07538123850337672,0,0,0.0,0
POL000708,30.0,0.7216638333333334,4,0,0.17951603913320624,0.12445339106733655,0,5.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0133756973051573,1,0,0.7,1
POL000709,29.0,0.3073212500000001,0,0,0.43927239581569083,0.5557934948675429,1,1.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.004115113638195,0,0,0.0,0
POL000710,48.0,0.55408975,1,0,0.012457773521341878,0.1597396469881558,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8483326223727535,0,0,0.0,0
POL000711,63.0,0.17041258333333337,2,0,0.35066992674071634,0.5258634270253748,2,6.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8641243353393736,0,0,0.0,0
POL000712,19.0,0.23193075000000002,2,0,0.6895949645405359,0.3596829186942906,2,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08685450681642433,0,0,0.0,0
POL000713,78.0,0.45520133333333335,1,0,0.5322830475122946,0.2941589892935166,1,13.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21961809867122534,0,0,0.0,0
POL000714,68.0,0.5413680833333333,2,0,0.5327649759651656,0.19460161927064853,2,7.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6852740333112806,0,0,0.0,0
POL000715,67.0,0.6085284166666667,0,0,0.5161453730249401,0.06950237422052613,1,13.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2703960173813642,0,0,0.0,0
POL000717,40.0,0.3609486666666667,2,1,0.8484419699633856,0.5173435758546467,0,4.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8242747565589348,0,0,0.0,0
POL000718,34.0,0.6236690833333334,2,0,0.5421433344521875,0.16894542337417848,2,5.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8052747914343098,0,0,0.0,0
POL000719,43.0,0.3036865000000001,3,0,0.44720650865161654,0.04285421889185755,2,6.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3950364299711528,0,0,0.0,0
POL000720,25.0,0.5629356666666667,1,0,0.15829117100915507,0.33930944695020593,1,1.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.008437564726600209,0,0,0.0,0
POL000721,46.0,0.4182268333333333,2,0,0.6780102051814236,0.27808060367704623,2,4.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.29482092574491137,0,0,0.0,0
POL000722,43.0,0.4678495833333334,0,0,0.6818379180690834,0.062250659702129306,1,4.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3043141883920215,0,0,0.0,0
POL000723,27.0,0.46323083333333337,3,0,0.25876324533391637,0.27145077897297426,2,2.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.32583035496512125,0,0,0.0,0
POL000724,43.0,0.040686416666666725,2,1,0.8180435244520949,0.9126034633330543,0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.6730089315095578,1,0,0.7,1
POL000725,79.0,0.14080791666666664,2,0,0.4717894788705937,0.5452068323808559,2,13.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9545985161846388,0,0,0.0,0
POL000726,51.0,0.39636283333333333,0,1,0.6089481642067274,0.6926442181336468,0,11.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6442018438723063,0,0,0.0,0
POL000727,68.0,0.02348349999999999,2,0,0.12499807536560353,0.42421096011065934,2,10.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3886690829681392,0,1,0.3,0
POL000728,58.0,0.548169,2,0,0.3238482217917884,0.14700170931306514,2,12.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9079112981866954,0,0,0.0,0
POL000729,94.0,0.5565741666666667,1,0,0.5054382469506093,0.2776901055876976,1,12.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29664738774093474,0,0,0.0,0
POL000731,75.0,0.14143041666666673,1,0,0.4248468760874184,0.5101778966295771,1,14.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7907589951832159,0,0,0.0,0
POL000732,70.0,0.6625289166666667,1,0,0.5208584177349671,0.45585309100451893,1,7.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5366676292535493,0,0,0.0,0
POL000733,67.0,0.7994189166666668,0,1,0.5583133427974023,0.8022983601830234,0,9.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.15708302977976,1,0,0.7,1
POL000734,62.0,0.40564100000000003,3,0,0.42496235415120537,0.4819488918929217,2,9.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.658724535237293,0,0,0.0,0
POL000735,28.0,0.4813615000000001,1,0,0.5294037944552052,0.43463694481209136,1,2.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4374341482724265,0,0,0.0,0
POL000737,73.0,0.48549358333333337,1,0,0.20193418058305646,0.20494392581007728,1,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.636900352720427,0,0,0.0,0
POL000738,53.0,0.3500919166666667,3,0,0.34130388591383176,0.30790302918874995,2,5.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.15533361886149308,0,0,0.0,0
POL000739,42.0,0.36779908333333333,5,0,0.06132962982351872,0.3783132918242506,0,3.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1739936489063751,0,0,0.0,0
POL000740,38.0,0.5636911666666667,2,0,0.6440581147205275,0.11571275526259031,2,3.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0542579437332473,0,0,0.0,0
POL000741,78.0,0.8636716666666668,1,0,0.2147784206912055,0.29451923753087345,1,11.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.21793312316785177,0,0,0.0,0
POL000742,74.0,0.08331850000000002,1,0,0.3191274785441757,0.07256232353434555,1,7.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2560838317807352,0,0,0.0,0
POL000743,53.0,0.35337241666666674,1,1,0.8064187326975367,0.5428638438447639,0,8.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9436397442084989,0,0,0.0,0
POL000744,27.0,0.12907075,0,1,0.6494686469358282,0.5354569515142015,0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9089957658654181,0,0,0.0,0
POL000745,54.0,0.7066718333333334,0,0,0.19562137976270028,0.2945718801304436,1,5.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.21768689992090293,0,0,0.0,0
POL000746,26.0,0.25255458333333336,2,0,0.6816762487797818,0.2701586781521818,2,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3318738494368723,0,0,0.0,0
POL000747,41.0,0.07433316666666673,1,0,0.5874476884371045,0.06536953729904964,1,2.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2897263797537633,0,0,0.0,0
POL000748,52.0,0.5079555833333333,2,0,0.07090968999528849,0.2570989920513603,2,9.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.39295742703626985,0,0,0.0,0
POL000749,66.0,0.7383981666666667,5,0,0.25424420377105167,0.3966890947712148,0,10.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25994209947376745,0,0,0.0,0
POL000750,52.0,0.5132495833333334,4,0,0.13431176613690463,0.3480504756101728,0,6.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0324465191884074,0,0,0.0,0
POL000751,65.0,0.41766625,0,0,0.3313496768153922,0.2680517956037143,1,6.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.34172829177557734,0,0,0.0,0
POL000752,53.0,0.46023766666666677,0,0,0.14435989739389105,0.21355413368156018,1,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5966281519489564,0,0,0.0,0
POL000753,35.0,0.37285854166666665,2,0,0.21605637793044835,0.03352469311132299,2,2.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.438673069288618,0,0,0.0,0
POL000754,66.0,0.19287516666666665,2,0,0.36060565934895006,0.5594706197330391,2,6.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.021313991186261,0,0,0.0,0
POL000755,56.0,0.35169850000000014,2,0,0.0995236144941907,0.2356589183831493,2,5.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.493238275560384,0,0,0.0,0
POL000756,49.0,0.2806895833333334,1,0,0.5962132433322966,0.24371873609046982,1,6.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.45554039396037077,0,0,0.0,0
POL000757,41.0,0.13169475000000003,1,0,0.2509615473444664,0.07505813275127902,1,6.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2444102773936772,0,0,0.0,0
POL000758,40.0,0.30658850000000004,2,0,0.6331816208193093,0.3117317961694258,2,5.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.137425471363261,0,0,0.0,0
POL000759,79.0,0.60577525,1,0,0.020541237986432093,0.5731231243618558,1,7.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.085170336544209,0,0,0.0,0
POL000760,49.0,0.49304208333333344,4,0,0.5343785894431494,0.14804159708218567,0,4.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9030474703159976,0,0,0.0,0
POL000761,54.0,0.5092313333333334,0,0,0.5989893359857361,0.18334474577749385,1,10.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7379253834461402,0,0,0.0,0
POL000762,29.0,0.40551575000000006,3,0,0.681870251926944,0.13820135951477663,2,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9490728426262498,0,0,0.0,0
POL000763,66.0,0.48402575000000003,6,0,0.09105984227236194,0.5071918040972442,0,5.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7767922571230822,0,0,0.0,0
POL000764,72.0,0.20821033333333333,4,0,0.3002229496484847,0.2780982821619765,0,9.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.29473823883362266,0,0,0.0,0
POL000765,30.0,0.31051875000000007,2,0,0.526486048710187,0.4819850345732236,2,3.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6588935840337056,0,0,0.0,0
POL000766,40.0,0.4150009166666667,2,0,0.35552000541977047,0.4975338513522272,2,2.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7316194787425636,0,0,0.0,0
POL000767,42.0,0.4328158333333333,1,0,0.5683922682047318,0.43841503346930044,1,4.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4551052599582974,0,0,0.0,0
POL000768,52.0,0.44170583333333335,2,0,0.6814083396717958,0.15273543125878275,2,8.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.881093176625368,0,0,0.0,0
POL000769,58.0,0.3461801666666666,2,0,0.5239486107219071,0.020573827906627738,2,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4992476630118603,0,0,0.0,0
POL000770,47.0,0.29637008333333337,2,0,0.5139312736152639,0.0838070185156594,2,5.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.203489443740319,0,0,0.0,0
POL000771,34.0,1.0,2,0,0.3931689336293678,0.4078945042304613,2,3.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31235273882243086,0,1,0.3,0
POL000772,66.0,0.563914,2,0,0.32060251834561504,0.4334163436414614,2,10.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4317250764196657,0,0,0.0,0
POL000773,79.0,0.46107241666666676,0,0,0.5782525551446247,0.4485338053881664,1,6.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5024334104930772,0,0,0.0,0
POL000774,37.0,0.37285854166666665,1,0,0.1610457077573544,0.14274040873442867,1,5.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9278425187811264,0,0,0.0,0
POL000775,65.0,0.28099608333333337,0,0,0.596564296646209,0.08951245488548858,1,7.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1768036212370536,0,0,0.0,0
POL000776,42.0,0.34774991666666677,1,0,0.5798677083301256,0.5402501780616288,1,4.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9314149437461825,0,0,0.0,0
POL000777,39.0,0.436006,2,0,0.5104669317016539,0.3887310265660485,2,4.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2227201269853941,0,0,0.0,0
POL000778,30.0,0.0,1,0,0.4818483880802003,0.43424330388097737,1,4.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4355929863810629,0,1,0.3,0
POL000779,76.0,0.04804383333333334,1,0,0.005291974736479063,0.0548995528129023,1,10.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3386972435928135,0,1,0.3,0
POL000781,66.0,0.41815408333333337,2,0,0.27123641593042985,0.036989676157655936,2,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4224664346760172,0,0,0.0,0
POL000782,53.0,0.3251514166666667,2,0,0.26286040703707925,0.38494979506707405,2,9.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20503431540418293,0,0,0.0,0
POL000783,29.0,0.6829419166666667,0,0,0.6845046914888049,0.28638006306897706,1,2.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.25600217712520584,0,0,0.0,0
POL000784,78.0,0.06616733333333336,1,0,0.16728922173943836,0.2641982787441361,1,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3597522009496136,0,0,0.0,0
POL000785,112.0,0.21846966666666667,2,0,0.6600864699741638,0.5284527357848284,2,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8762352116128035,0,0,0.0,0
POL000786,36.0,0.69168575,3,1,0.9805365572755798,0.32427134195807683,0,6.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.07877472644267088,1,1,1.0,1
POL000787,29.0,0.40231649999999997,1,0,0.06772095572725007,0.5643616672304139,1,1.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.04419070330949,0,0,0.0,0
