Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
ac88ebf1-9d6d-4bd3-bf29-688a04e06747,235afbdd-5bf8-461a-a87b-1c9c39282167,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,2,Claim
90da9696-8349-4dc1-be85-5dd9095bb65c,ce7036a8-7d1a-4007-807b-e90219f7d823,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,2,Claim
5bcf38f0-babe-4355-a772-ca8679678b62,4f0bfd8e-e88a-49f8-9c1b-a44e9c5c6554,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,2,Claim
04afd890-e55b-45ae-821f-296dd7c3c038,2814a587-9e57-4abd-b3e2-5e3bfbce31b3,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,1,Claim
b36161bb-c88d-4cd8-8762-11542331dd6a,9ceac0d6-481a-4ec3-ac39-96ff0d57801d,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Support
dfbc9026-7f56-46da-8c42-a40021498a69,2199b678-68ac-4e70-8d5d-8119a20e1b83,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Support
7c1424fb-8746-4ef4-82c3-023143d7f1fc,10c10a5a-5f27-428d-9530-b91de8cc6ee4,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,4,Claim
5ece7419-8632-43fa-8d0e-c8683d11c569,e160bf14-e46d-41a8-a5a2-e302da5b3bd6,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,3,Support
d505e2be-9470-403d-b7d2-babb86dace4c,24e8f796-bf90-4bb2-80ed-c44aacee1a1c,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,2,Claim
8c1f5705-d9ad-4da6-9fad-88f92fcab63a,53547495-43a2-42b4-a15c-687aaaddeabd,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,3,Claim
c53a60ca-464a-42ba-a4dd-6866e7051330,c45ef706-925f-47c6-a05f-80761191945c,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Policy Purchase
ee9f3522-b33b-49b3-8c26-fdfee874842b,7b0ade16-3be5-4f3a-93d8-51441736f213,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,2,Policy Purchase
15dd1ee6-f0a5-4bf9-8797-6f0c2e90468c,aa2a96e6-7b83-453c-8752-d9b05857409e,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,2,Claim
092e3e3d-36e6-45df-93be-e83d7a05c9d7,e6272bf9-868b-4b16-b85b-2e9adb193a7e,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,3,Claim
e07b6519-8c18-41bd-92db-14deabec6bfb,31c224b7-997e-440b-8aa7-cbbff4505159,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,4,Claim
6d69ff06-7957-443a-9cfd-7f909061a247,1d490a44-0cba-4457-ba86-e367ab589727,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,4,Claim
875fa65f-0fe1-4fd1-9034-cf27c501fbd8,57cff199-2ed5-48a2-ac36-69783f304210,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Support
27578350-459c-43c3-af76-e1e078ea037d,226a934a-4260-4808-be00-5b8261eadc72,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Policy Purchase
64cfce1d-fc69-41c9-92d5-72cf9bf4e893,3c92119c-e057-4478-b975-10dc5a8dc054,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Policy Purchase
44cbb666-a39e-440e-8b34-faeeb1cba63f,97dc1a36-c3b7-4d37-947c-134963e2dab0,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Policy Purchase
a10554d6-5b3a-4e0f-ba60-3ee81997ea80,9ad5844a-4ee7-49ae-8c6a-3a6d231ac75d,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,1,Support
8dc95c77-182b-401f-8dd6-9cafba06ea69,ced11980-db78-4497-b149-3a64891312fc,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,2,Support
fde9fcca-4101-4fea-936f-b36472f60cca,8cc4344b-66b1-4996-b294-ff133ba8f1e2,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,2,Claim
6481903e-95a1-4c94-8285-85bda39240b9,0a79bbb9-654d-4842-9969-e7f16544d45a,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,4,Claim
bba6ccd6-0ef3-44f4-b40f-ecbf688ea6e3,af501c5f-6249-4c97-8f11-977cb65fcc62,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,2,Support
1c46ac5b-d7af-4015-9810-8ea0612edf54,5c8d3854-d00a-4529-91bb-c66efbefd04b,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,2,Support
a7de5a4c-a742-41e7-9ea0-c70917e7c206,eaeef796-a50b-45b2-abdb-dc4fde62c181,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,4,Support
1ae3904a-1446-4169-b931-d872b35430f7,a2955487-3884-46bb-a598-b8a535da0f01,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Claim
5b219350-8230-4384-992c-dc2332e02496,b6f7de02-fcb9-4b23-87e4-d571345bf7c0,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Claim
3839a877-88b2-45a2-908f-1abde6a3540e,f937c7a9-4cde-4c4c-8588-8b5312e99695,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Claim
0abb1f53-58ac-4f4c-8454-75ad0313dcc8,b1e6b364-b35b-484c-9a61-2c06aa868845,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Claim
07f1417a-4374-4c83-98aa-0b6c00661b12,8f7e2596-3996-4f37-8d79-76ab2c4f964a,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,2,Claim
0f005d75-ae0b-4038-be52-66c1646af90b,3c43a965-04e9-4ac9-a861-64b1b32a3c6e,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,4,Claim
aab82c3d-4d46-4d54-b9d4-ee3c3bef05e1,9323d84d-4ad5-4b96-88ca-b822bf5776cd,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Policy Purchase
3cbcbac9-2474-403a-9628-7e96fabd54b2,d8659554-309a-47d1-9855-1dd60c502040,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Support
36bd24e6-4b40-4bb8-9fdc-df21353fdc60,3dae6b68-1d79-4fc4-ad2c-cb2e33b0ba47,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Claim
2f121946-f67b-4d5f-90fb-29e13d191d2f,f9b84086-777c-4591-9fac-9fd16030534a,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,4,Support
b2dab7de-1c0f-4198-ae4d-0255ce136095,8974e2bc-3f5d-4c30-89f0-2c9a55ff8a9d,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,2,Claim
e4570c3d-d37a-42d9-b124-a788083fa927,0f43432e-08a9-4d11-919b-a9a956477a22,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,5,Policy Purchase
8b3bf3c5-14dc-41e2-9c2d-a8bafaf591f4,80e7f0ba-46f6-43f1-9f3e-28e6999130d0,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,5,Support
5fffa9d3-6e78-4561-aeb8-887c6c8fbe15,f838a032-0d4d-4e94-bf85-219b9ff952e5,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,4,Support
2e5fb611-bd2c-4978-b322-8a16f9ccadba,d21436ee-9671-4fc1-90e8-f67087074c2a,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Policy Purchase
ec02e6f4-a1c5-4853-b3d7-d940a3437518,b0fda6b8-8fe3-43ec-8f55-641ff7bc20ec,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Claim
eb985212-6fff-4e42-9c3e-0797a944073a,bbd1be19-64b3-4afa-95f4-479ba826fba2,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,2,Policy Purchase
be2c0150-b24b-4eba-849b-802547e83e81,d87c9680-b76a-4ddf-ae49-820af6e7ce7e,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,1,Policy Purchase
926f2a4b-c063-4b3d-b0b1-c16c87615b88,8d25d354-64b5-453a-962a-1f20f582f7bd,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Policy Purchase
3ff1310d-fd07-41d8-ab33-c2b9a5ec70f9,d90e78f8-f082-41f6-8c1c-58a79817d2ec,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Policy Purchase
c2b02bae-729f-4381-881a-63591fb33f42,0c6e9ba7-385d-4a45-95a9-3dc5e5fece51,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,2,Policy Purchase
b34f6432-4717-4877-8a8f-9c26d09c7cf0,709d3739-8d4b-42ee-9abe-e9ee309bead7,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,4,Support
e42b5ceb-11d2-460f-af9e-bbcade275e31,49216834-94b0-4fd8-a7bf-63067f1f61b8,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,5,Policy Purchase
06ef5fc7-9bc0-4cb0-afe5-1e6b7c3e265c,cf222e69-eda4-45cc-83c9-88b7900f1742,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,5,Support
35bde5d4-bd98-4d89-8a18-e376c8efae91,154b90f2-d492-4039-8735-a5e4811ff564,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,5,Claim
6ce0ab3a-1ecf-4b4f-bcb0-fe1d2f58763c,9d76bce8-ac1e-4cf2-938a-0f59e2294775,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,4,Support
5ef4c09a-15ad-49f6-8509-dc4ce2ebc1e5,9921b702-7388-4e6c-bd3b-2288df9d975d,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,3,Policy Purchase
a265fea9-834b-4168-b74c-78b6ab14b91d,94febf4a-294c-405c-b146-cd28d7ed0dab,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Support
21f7400c-58d2-47d4-90a2-98919f73e166,7e7f71ed-5247-4153-989f-d3fb44ec9bf7,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,4,Policy Purchase
47571b4e-ded2-4ec4-bfdf-fc18a6919f7a,79b02537-f50e-46f2-b828-0b280024c8ad,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,4,Support
8daafac2-c065-48f8-87ec-96ab2fddaeff,45491113-2065-4c88-a9b6-01d40bbbaf82,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Support
5e1c97bc-f93e-4a4e-aacc-ffa07d0e1df2,5e71ddf1-000f-4e22-a37f-10a5d2ccbffe,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Support
2e09f52b-d223-4c3b-a79b-12d53d9556a8,b37896e3-b3d2-4fc5-9ac4-ea84112b28e7,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,2,Claim
158ac716-5a28-4b80-8a05-38384dba93f7,c592f440-59d6-479d-93ef-c393d6b6d19d,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,4,Policy Purchase
fd713cfe-a0a9-4032-a192-7fc03b62e6b0,1dc5471e-a7e4-4feb-bd14-6fc9a7d8a6f4,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Claim
7552390d-a85f-4de4-ae1e-b322aa58c039,21c5cebd-8787-42c0-9610-56a52901fbc6,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Claim
bf960e6f-8e08-4883-a0da-aeac8c36e7b3,b62dd5b4-af35-4a3a-ae8d-0d977188c036,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Claim
e2c5ba11-53bc-43f5-b32b-3aef684f9045,5b666425-6222-4eaa-ba6c-f7fb43e78e9f,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,3,Support
b6b3e5c8-0fbf-4e98-889e-e5f305cf5d0f,2f7e78b0-73fa-4dfd-a5ec-adcbd72ac0f2,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,4,Support
d633c627-664b-4a78-ad01-6c3f44966866,831f924a-dcc0-469d-ac58-f09e8e32f1d0,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,5,Claim
fb9aa36b-91f7-4f0e-8e90-4fc6440e749a,1cc68205-89d2-4c89-bf42-7734d4585fe9,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,5,Policy Purchase
a0785788-95f0-4d4b-a66f-c3e673617976,28e9014a-3724-40b7-9d6b-e3cae4475ba5,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,4,Support
8f82f37e-d458-46e8-81f6-1efea0c09551,a16387d0-1291-4d4b-bf9c-026d46204f62,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Support
1a46acc5-2add-4b6a-a7c6-25bd97b21e95,4dffed48-a4f2-463b-a776-903279e2285c,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,4,Policy Purchase
b3b13b02-175f-4b46-ac05-cc191f7eec61,0a4c7f19-0edb-436d-bdcc-ed0efaf4877b,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,2,Support
b2010ed7-eae9-4044-8bed-68a1afab1146,a21bcb02-0aba-44f1-83f2-4deac35ad3fb,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Policy Purchase
fdf0756a-450a-44b1-a8ea-f456a45f1be9,1c35aa53-2b61-4c94-a39c-2ba2df8796a4,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,4,Support
d0a6c21a-8bb0-4b71-8297-2ecaaaad1433,b46a55f9-2205-4a65-8eec-9551a636ad87,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,1,Support
8d39cf4e-55fd-4675-8e76-e8d0a6d79f0c,fc19763e-fc05-403b-ad54-57981da4a2fc,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Policy Purchase
3e3e24bd-cbb3-455b-979b-08860cd9ee19,989df639-1ab7-42a9-bc3e-46fb46d0bc76,"The service met my expectations, nothing more, nothing less. I got what I needed, but I wouldn’t say it was exceptional.",Neutral,4,Policy Purchase
d2e7051c-7629-40d7-b414-5feb6ffece6e,0b07dd4a-1be8-4f59-bda7-b8128d683f0f,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,4,Claim
7f471102-e6d0-44e7-bd22-1b796e7981ac,20fc87cd-a4c6-4d50-b54e-0d705ef6a5a8,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,1,Policy Purchase
6cde791b-830d-4bba-ac44-0d7e9fce69c5,f5b1af75-19d3-4321-a53f-45057103d862,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Policy Purchase
de0363ec-7747-41f2-adb9-cea2b2961774,61fe9411-2669-4fd7-bead-8aaa40af4d6a,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,2,Claim
4f48dec7-ea06-463e-adb9-0f5c80d8dc34,32220b3a-bed5-4e58-a6f9-d8ed57056fdc,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Policy Purchase
ff499d36-4891-455c-bc2f-2cf291eb6856,f0c2063a-80b6-4379-938b-71618b11f16d,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,5,Policy Purchase
fc9b97ae-dc80-4c3a-9ea7-88698f6756c4,992ee8d4-3198-445c-a4c3-858e27fa9258,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Support
05346c8e-9508-44fa-9097-1e8231150e2c,f1dae1d5-030d-43b9-8fca-820ec7a3b3da,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,1,Claim
68e20c71-9bb0-4d70-a1d5-fd2e9c9dc1c3,e1b7ccf1-1c5e-4c15-b831-21c46d895e03,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,2,Support
bec13fae-0b84-4ac2-94a9-9242d3b2555d,9669dbfa-9b40-4b7b-a897-c6f93a6fa513,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,4,Claim
b4f7a80f-1c7c-498d-bef1-97c1f7b545f9,9ddb122c-3eed-4ddc-b5fd-b69fe5c36979,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Claim
671bf706-0d5b-4bec-b740-3082e7675c2e,d4bbc244-6fd8-406e-9169-5b0b7beeb1e8,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Support
e32bbe1a-f590-4c36-8afe-855b68cfe096,f5d84658-31d9-45c8-a781-e90ba7b73184,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,1,Claim
a79af5a1-06a2-4c6b-800b-2263c264e8f0,f17a32fd-8987-4707-be12-53286d729ab4,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Support
00a73ec0-3a3a-4a41-8634-376b626731ab,cfa31924-2989-4b6b-95b3-dd086a55b133,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Support
4976cfdf-5fed-4bfc-9332-cdb9e639425e,e3ce62ba-1478-4a67-b640-53150fddb304,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,1,Policy Purchase
c6fd17ca-f03a-46cc-ae48-8511c1fbe71c,4cc09e74-69a8-46c7-894a-187976e6a761,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,1,Claim
6c5ef564-e57a-40d3-912e-0143f7b46db8,fb07d10c-2042-4b88-948f-a0f5c8c75817,Customer service was disappointing. I had to call multiple times just to get a simple issue resolved. The representatives didn’t seem knowledgeable and kept transferring my call.,Negative,2,Policy Purchase
5e435d18-c9b8-4b89-892e-cfcf9c793962,923d7387-078b-4820-9b11-7e371721582d,"The service was neither great nor bad. I got my policy on time, but the website was a bit slow. It took a while to load the pages, which was slightly frustrating.",Neutral,3,Claim
71b81e08-dfac-422d-b8ef-48d7b96887cd,a511130e-ca14-4c8c-83ad-509df788d59b,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,2,Policy Purchase
85ea939d-3d6e-45f2-beb6-090d5e3fd68a,aeddec99-272f-47fc-b41d-f9f42cf7d278,I had an amazing experience with the customer support team. They were quick to respond and resolved my issue without any hassle. I would definitely recommend their service to others.,Positive,4,Claim
f3cbfaef-4223-48a4-851e-e6bcda7f2889,f52bdcd7-a467-4959-bb9a-1e978bd6b474,"The website is slow and unresponsive. I tried to purchase a policy, but the payment gateway kept failing. Had to contact support, and even that was not very helpful.",Negative,2,Policy Purchase
2e25775c-a120-4caf-9b61-82016c2f3dd4,cbf2482a-938c-4cd4-aefb-58bf6a603aaf,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Policy Purchase
d0148187-8a9b-4b13-bb90-05c232895e28,1f8f2d9b-15d1-4dbd-b120-41adc1a814ad,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,1,Policy Purchase
b08d9d02-5669-41be-bc31-401f12c13c41,440d69bd-c829-4a3d-92d6-a5b230395f12,"Purchased a policy last week. The process was standard, and I didn't face any issues. Nothing extraordinary, but also nothing to complain about.",Neutral,4,Policy Purchase
f4045172-e244-4222-8280-1145cd9e2bf2,e9cde560-0e59-4d0e-8150-33432835f7ca,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,4,Policy Purchase
5b4c11a3-3c29-4cf2-bebb-8e2f291966e2,313f2d79-0a70-4ea7-8119-cc326675f8f1,"Had an average experience with the claims process. It wasn’t too difficult, but I did have to submit a few documents multiple times. Overall, it was fine but could be streamlined.",Neutral,3,Support
5a6f28cd-1bd4-416d-89a1-9d5ba7075deb,884e4908-e8a9-4bf6-b54b-17066937684e,"Horrible experience! My claim was rejected without a valid reason. I submitted all the necessary documents, but they still denied it. I would not recommend this service to anyone.",Negative,1,Support
bbb350ce-466a-40fd-8c3e-3b092e4baade,9c806518-2a2e-47b5-9a92-876cae0c82a3,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,1,Claim
596bd688-8356-49a7-a1bd-6f6054610a2a,62c45d1e-4c86-448d-8812-2185664ecd7a,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,2,Policy Purchase
9fe67739-312a-4615-9a01-ae6e3fb08c81,68eb5eae-0d6e-409e-b120-ae65db2cf00d,"One of the best experiences I've had with a service provider. From policy purchase to claim settlement, everything was smooth and hassle-free. Would definitely recommend them to my friends and family.",Positive,5,Claim
20fd184c-e032-4eee-a8c1-0042ad5de716,a9011088-c731-41f4-b7ba-3ef2ad76b946,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,5,Policy Purchase
bc8bfb81-618f-420a-b44d-2aff9f02da7d,dcb4138b-eee0-4f2b-851d-b35c1d2c498d,"Extremely dissatisfied with the level of service provided. I have been a loyal customer for years, but my recent experience was very disappointing. I expected better treatment and quicker responses.",Negative,2,Policy Purchase
18e3e1ef-95b9-4433-8433-a30a2ebfba0d,b4d5a3b4-5ba9-4b05-a255-fa704f6b8f01,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,2,Policy Purchase
5b87eeea-86e1-4c7e-b7c6-e033c57db720,4cc70801-4686-4093-a3b3-5557bce0260f,The claims process was smooth and efficient. I was pleasantly surprised by how quickly my claim was approved. The representatives were courteous and made sure I had all the details.,Positive,4,Support
19475a1b-24da-465c-8d9a-dd559dee9146,e7523f74-8f3d-4bd0-8c72-d34ac67ffe05,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,1,Support
6eaf11fc-b3c8-4cd2-82f4-4abbf3309ecf,49e17aad-47c7-4a41-8e77-6e4d2ee56e8b,"Customer support was okay, they took some time to respond but eventually provided a resolution. The process could be improved to make it faster and more efficient.",Neutral,2,Support
c793ef44-d412-429a-a08a-eba899dfd81a,53dd92c0-5283-4104-8aec-89a26127c50d,"I purchased a policy online, and the entire process was seamless. The website was easy to navigate, and I received confirmation instantly. Happy with the experience and looking forward to their services.",Positive,5,Claim
7356756a-337c-424c-8a68-f8739adc9f8c,a6672024-25dc-4eac-831f-d7048ba50210,Excellent service! The team was very professional and helpful. They answered all my questions patiently and made sure I understood my policy. Great customer service!,Positive,4,Policy Purchase
9e532b70-2143-4379-9943-b1c689bcbefb,c38bc462-b5a2-4410-bd33-ae49c5f1ace7,"I had a terrible experience with the claims department. They kept asking for more documents even after I had submitted everything required. It took weeks to get a response, and the process was very frustrating.",Negative,2,Support
